yy,dat,trip,effort,gr,sp,l_cm,w_cm
2003,9/23/2003,95,10,Muroami,Caesio cuning,25,360.4931604
2003,9/23/2003,95,10,Muroami,Caesio cuning,23,279.9590295
2003,9/23/2003,95,10,Muroami,Caesio cuning,36,1089.140174
2003,9/23/2003,95,10,Muroami,Caesio cuning,29,565.3879448
2003,9/23/2003,95,10,Muroami,Caesio cuning,22,244.6568545
2003,9/23/2003,95,10,Muroami,Caesio cuning,23,279.9590295
2003,9/23/2003,95,10,Muroami,Caesio cuning,27,455.244325
2003,9/23/2003,95,10,Muroami,Caesio cuning,30,626.6000187
2003,9/23/2003,96,10,Muroami,Caesio cuning,21,212.4695414
2003,9/23/2003,96,10,Muroami,Caesio cuning,30,626.6000187
2003,9/23/2003,96,10,Muroami,Caesio cuning,32,762.0423352
2003,9/23/2003,96,10,Muroami,Caesio cuning,33,836.5681066
2003,9/23/2003,96,10,Muroami,Caesio cuning,34,915.8275571
2003,9/23/2003,96,10,Muroami,Caesio cuning,32,762.0423352
2003,9/23/2003,97,10,Muroami,Caesio cuning,33,836.5681066
2003,9/23/2003,97,10,Muroami,Caesio cuning,23,279.9590295
2003,9/23/2003,97,10,Muroami,Caesio cuning,32,762.0423352
2003,9/23/2003,97,10,Muroami,Caesio cuning,22,244.6568545
2003,9/23/2003,97,10,Muroami,Caesio cuning,35,999.9688213
2003,9/23/2003,97,10,Muroami,Caesio cuning,28,508.318502
2003,9/24/2003,98,10,Muroami,Caesio cuning,25,360.4931604
2003,9/24/2003,98,10,Muroami,Caesio cuning,25,360.4931604
2003,9/24/2003,98,10,Muroami,Caesio cuning,26,406.0182179
2003,9/24/2003,98,10,Muroami,Caesio cuning,26,406.0182179
2003,9/24/2003,98,10,Muroami,Caesio cuning,40,1499.096674
2003,9/24/2003,98,10,Muroami,Caesio cuning,33,836.5681066
2003,9/24/2003,98,10,Muroami,Caesio cuning,26,406.0182179
2003,9/24/2003,98,10,Muroami,Caesio cuning,35,999.9688213
2003,9/24/2003,98,10,Muroami,Caesio cuning,35,999.9688213
2003,9/24/2003,98,10,Muroami,Caesio cuning,29,565.3879448
2003,9/24/2003,98,10,Muroami,Caesio cuning,25,360.4931604
2003,9/25/2003,99,10,Muroami,Caesio cuning,26,406.0182179
2003,9/25/2003,99,10,Muroami,Caesio cuning,30,626.6000187
2003,9/25/2003,99,10,Muroami,Caesio cuning,29,565.3879448
2003,9/25/2003,99,10,Muroami,Caesio cuning,27,455.244325
2003,9/25/2003,99,10,Muroami,Caesio cuning,26,406.0182179
2003,9/25/2003,99,10,Muroami,Caesio cuning,27,455.244325
2003,9/25/2003,100,10,Muroami,Caesio cuning,31,692.102253
2003,9/25/2003,100,10,Muroami,Caesio cuning,19,156.8555911
2003,9/25/2003,100,10,Muroami,Caesio cuning,18,133.1375697
2003,9/25/2003,101,10,Muroami,Caesio cuning,35,999.9688213
2003,9/25/2003,101,10,Muroami,Caesio cuning,33,836.5681066
2003,9/25/2003,101,10,Muroami,Caesio cuning,30,626.6000187
2003,9/25/2003,101,10,Muroami,Caesio cuning,23,279.9590295
2003,9/25/2003,101,10,Muroami,Caesio cuning,27,455.244325
2003,9/27/2003,102,10,Muroami,Caesio cuning,31,692.102253
2003,9/27/2003,102,10,Muroami,Caesio cuning,35,999.9688213
2003,9/27/2003,102,10,Muroami,Caesio cuning,26,406.0182179
2003,9/27/2003,102,10,Muroami,Caesio cuning,32,762.0423352
2003,9/27/2003,102,10,Muroami,Caesio cuning,22,244.6568545
2003,9/27/2003,102,10,Muroami,Caesio cuning,23,279.9590295
2003,9/27/2003,102,10,Muroami,Caesio cuning,31,692.102253
2003,9/27/2003,102,10,Muroami,Caesio cuning,33,836.5681066
2003,9/27/2003,102,10,Muroami,Caesio cuning,27,455.244325
2003,9/27/2003,102,10,Muroami,Caesio cuning,28,508.318502
2003,9/27/2003,102,10,Muroami,Caesio cuning,29,565.3879448
2003,9/27/2003,102,10,Muroami,Caesio cuning,29,565.3879448
2003,9/27/2003,102,10,Muroami,Caesio cuning,28,508.318502
2003,9/27/2003,102,10,Muroami,Caesio cuning,30,626.6000187
2003,9/27/2003,102,10,Muroami,Caesio cuning,20,183.2510568
2003,9/27/2003,102,10,Muroami,Caesio cuning,27,455.244325
2003,9/27/2003,102,10,Muroami,Caesio cuning,22,244.6568545
2003,9/27/2003,102,10,Muroami,Caesio cuning,19,156.8555911
2003,9/28/2003,103,10,Muroami,Caesio cuning,33,836.5681066
2003,9/28/2003,103,10,Muroami,Caesio cuning,31,692.102253
2003,9/28/2003,103,10,Muroami,Caesio cuning,25,360.4931604
2003,9/28/2003,103,10,Muroami,Caesio cuning,25,360.4931604
2003,9/28/2003,103,10,Muroami,Caesio cuning,27,455.244325
2003,9/29/2003,104,10,Muroami,Caesio cuning,27,455.244325
2003,9/29/2003,104,10,Muroami,Caesio cuning,24,318.522314
2003,9/29/2003,104,10,Muroami,Caesio cuning,31,692.102253
2003,9/29/2003,104,10,Muroami,Caesio cuning,30,626.6000187
2003,9/29/2003,104,10,Muroami,Caesio cuning,24,318.522314
2003,9/29/2003,104,10,Muroami,Caesio cuning,27,455.244325
2003,9/29/2003,104,10,Muroami,Caesio cuning,29,565.3879448
2003,9/29/2003,104,10,Muroami,Caesio cuning,30,626.6000187
2003,9/29/2003,104,10,Muroami,Caesio cuning,32,762.0423352
2003,9/29/2003,104,10,Muroami,Caesio cuning,27,455.244325
2003,9/29/2003,104,10,Muroami,Caesio cuning,28,508.318502
2003,9/29/2003,104,10,Muroami,Caesio cuning,27,455.244325
2003,9/29/2003,104,10,Muroami,Caesio cuning,22,244.6568545
2003,9/30/2003,105,10,Muroami,Caesio cuning,26,406.0182179
2003,9/30/2003,105,10,Muroami,Caesio cuning,26,406.0182179
2003,9/30/2003,105,10,Muroami,Caesio cuning,18,133.1375697
2003,9/30/2003,105,10,Muroami,Caesio cuning,29,565.3879448
2003,9/30/2003,105,10,Muroami,Caesio cuning,26,406.0182179
2003,9/30/2003,105,10,Muroami,Caesio cuning,24,318.522314
2003,9/30/2003,105,10,Muroami,Caesio cuning,20,183.2510568
2003,9/30/2003,105,10,Muroami,Caesio cuning,18,133.1375697
2003,9/30/2003,105,10,Muroami,Caesio cuning,35,999.9688213
2003,9/30/2003,105,10,Muroami,Caesio cuning,25,360.4931604
2003,9/30/2003,105,10,Muroami,Caesio cuning,24,318.522314
2003,9/30/2003,105,10,Muroami,Caesio cuning,29,565.3879448
2003,9/30/2003,105,10,Muroami,Caesio cuning,25,360.4931604
2003,9/30/2003,105,10,Muroami,Caesio cuning,30,626.6000187
2003,9/30/2003,105,10,Muroami,Caesio cuning,26,406.0182179
2003,9/30/2003,105,10,Muroami,Caesio cuning,29,565.3879448
2003,9/30/2003,105,10,Muroami,Caesio cuning,27,455.244325
2003,10/2/2003,106,10,Muroami,Caesio cuning,27,455.244325
2003,10/2/2003,106,10,Muroami,Caesio cuning,23,279.9590295
2003,10/2/2003,106,10,Muroami,Caesio cuning,27,455.244325
2003,10/2/2003,106,10,Muroami,Caesio cuning,28,508.318502
2003,10/2/2003,106,10,Muroami,Caesio cuning,27,455.244325
2003,10/2/2003,106,10,Muroami,Caesio cuning,30,626.6000187
2003,10/2/2003,106,10,Muroami,Caesio cuning,26,406.0182179
2003,10/2/2003,106,10,Muroami,Caesio cuning,29,565.3879448
2003,10/2/2003,106,10,Muroami,Caesio cuning,29,565.3879448
2003,10/2/2003,106,10,Muroami,Caesio cuning,24,318.522314
2003,10/2/2003,106,10,Muroami,Caesio cuning,25,360.4931604
2003,10/2/2003,106,10,Muroami,Caesio cuning,24,318.522314
2003,10/2/2003,106,10,Muroami,Caesio cuning,25,360.4931604
2003,10/2/2003,106,10,Muroami,Caesio cuning,25,360.4931604
2003,10/2/2003,107,10,Muroami,Caesio cuning,27,455.244325
2003,10/2/2003,107,10,Muroami,Caesio cuning,27,455.244325
2003,10/2/2003,107,10,Muroami,Caesio cuning,28,508.318502
2003,10/2/2003,107,10,Muroami,Caesio cuning,27,455.244325
2003,10/2/2003,107,10,Muroami,Caesio cuning,31,692.102253
2003,10/4/2003,108,10,Muroami,Caesio cuning,28,508.318502
2003,10/4/2003,108,10,Muroami,Caesio cuning,27,455.244325
2003,10/4/2003,108,10,Muroami,Caesio cuning,29,565.3879448
2003,10/4/2003,108,10,Muroami,Caesio cuning,24,318.522314
2003,10/4/2003,108,10,Muroami,Caesio cuning,30,626.6000187
2003,10/4/2003,108,10,Muroami,Caesio cuning,22,244.6568545
2003,10/4/2003,108,10,Muroami,Caesio cuning,33,836.5681066
2003,10/4/2003,108,10,Muroami,Caesio cuning,27,455.244325
2003,10/4/2003,108,10,Muroami,Caesio cuning,35,999.9688213
2003,10/4/2003,108,10,Muroami,Caesio cuning,31,692.102253
2003,10/4/2003,108,10,Muroami,Caesio cuning,21,212.4695414
2003,10/4/2003,108,10,Muroami,Caesio cuning,33,836.5681066
2003,10/4/2003,108,10,Muroami,Caesio cuning,31,692.102253
2003,10/4/2003,108,10,Muroami,Caesio cuning,27,455.244325
2003,10/4/2003,108,10,Muroami,Caesio cuning,27,455.244325
2003,10/4/2003,108,10,Muroami,Caesio cuning,36,1089.140174
2003,10/4/2003,108,10,Muroami,Caesio cuning,19,156.8555911
2003,10/4/2003,109,10,Muroami,Caesio cuning,31,692.102253
2003,10/4/2003,109,10,Muroami,Caesio cuning,24,318.522314
2003,10/4/2003,109,10,Muroami,Caesio cuning,26,406.0182179
2003,10/4/2003,109,10,Muroami,Caesio cuning,27,455.244325
2003,10/4/2003,109,10,Muroami,Caesio cuning,26,406.0182179
2003,10/4/2003,109,10,Muroami,Caesio cuning,24,318.522314
2003,10/4/2003,109,10,Muroami,Caesio cuning,25,360.4931604
2003,10/5/2003,110,10,Muroami,Caesio cuning,28,508.318502
2003,10/5/2003,110,10,Muroami,Caesio cuning,22,244.6568545
2003,10/5/2003,110,10,Muroami,Caesio cuning,21,212.4695414
2003,10/5/2003,110,10,Muroami,Caesio cuning,22,244.6568545
2003,10/5/2003,110,10,Muroami,Caesio cuning,29,565.3879448
2003,10/5/2003,110,10,Muroami,Caesio cuning,27,455.244325
2003,10/5/2003,110,10,Muroami,Caesio cuning,33,836.5681066
2003,10/5/2003,110,10,Muroami,Caesio cuning,27,455.244325
2003,10/5/2003,110,10,Muroami,Caesio cuning,30,626.6000187
2003,10/5/2003,110,10,Muroami,Caesio cuning,24,318.522314
2003,10/5/2003,110,10,Muroami,Caesio cuning,28,508.318502
2003,10/5/2003,110,10,Muroami,Caesio cuning,25,360.4931604
2003,10/5/2003,110,10,Muroami,Caesio cuning,19,156.8555911
2003,10/5/2003,110,10,Muroami,Caesio cuning,24,318.522314
2003,10/5/2003,110,10,Muroami,Caesio cuning,25,360.4931604
2003,10/5/2003,110,10,Muroami,Caesio cuning,29,565.3879448
2003,10/5/2003,110,10,Muroami,Caesio cuning,30,626.6000187
2003,10/5/2003,110,10,Muroami,Caesio cuning,32,762.0423352
2003,10/5/2003,110,10,Muroami,Caesio cuning,25,360.4931604
2003,10/5/2003,110,10,Muroami,Caesio cuning,23,279.9590295
2003,10/5/2003,110,10,Muroami,Caesio cuning,24,318.522314
2003,10/5/2003,110,10,Muroami,Caesio cuning,22,244.6568545
2003,10/5/2003,111,10,Muroami,Caesio cuning,57,4387.60045
2003,10/5/2003,112,10,Muroami,Caesio cuning,34,915.8275571
2003,10/5/2003,112,10,Muroami,Caesio cuning,30,626.6000187
2003,10/5/2003,112,10,Muroami,Caesio cuning,29,565.3879448
2003,10/5/2003,112,10,Muroami,Caesio cuning,32,762.0423352
2003,10/5/2003,112,10,Muroami,Caesio cuning,34,915.8275571
2003,10/5/2003,112,10,Muroami,Caesio cuning,27,455.244325
2003,10/5/2003,112,10,Muroami,Caesio cuning,30,626.6000187
2003,10/5/2003,112,10,Muroami,Caesio cuning,35,999.9688213
2003,10/5/2003,112,10,Muroami,Caesio cuning,32,762.0423352
2003,10/5/2003,112,10,Muroami,Caesio cuning,28,508.318502
2003,10/5/2003,112,10,Muroami,Caesio cuning,15,76.59620462
2003,10/5/2003,112,10,Muroami,Caesio cuning,16,93.15280705
2003,10/5/2003,112,10,Muroami,Caesio cuning,15,76.59620462
2003,10/5/2003,112,10,Muroami,Caesio cuning,15,76.59620462
2003,10/5/2003,112,10,Muroami,Caesio cuning,16,93.15280705
2003,10/5/2003,112,10,Muroami,Caesio cuning,15,76.59620462
2003,10/5/2003,112,10,Muroami,Caesio cuning,13,49.63206762
2003,10/5/2003,113,10,Muroami,Caesio cuning,31,692.102253
2003,10/5/2003,113,10,Muroami,Caesio cuning,24,318.522314
2003,10/5/2003,113,10,Muroami,Caesio cuning,25,360.4931604
2003,10/5/2003,113,10,Muroami,Caesio cuning,30,626.6000187
2003,10/5/2003,113,10,Muroami,Caesio cuning,27,455.244325
2003,10/5/2003,113,10,Muroami,Caesio cuning,25,360.4931604
2003,10/5/2003,113,10,Muroami,Caesio cuning,20,183.2510568
2003,10/5/2003,113,10,Muroami,Caesio cuning,25,360.4931604
2003,10/5/2003,113,10,Muroami,Caesio cuning,28,508.318502
2003,10/5/2003,113,10,Muroami,Caesio cuning,30,626.6000187
2003,10/28/2003,117,10,Muroami,Caesio cuning,21,212.4695414
2003,10/28/2003,117,10,Muroami,Caesio cuning,23,279.9590295
2003,10/28/2003,117,10,Muroami,Caesio cuning,29,565.3879448
2003,10/28/2003,117,10,Muroami,Caesio cuning,32,762.0423352
2003,10/28/2003,117,10,Muroami,Caesio cuning,26,406.0182179
2003,10/28/2003,117,10,Muroami,Caesio cuning,28,508.318502
2003,10/28/2003,117,10,Muroami,Caesio cuning,28,508.318502
2003,10/28/2003,117,10,Muroami,Caesio cuning,32,762.0423352
2003,10/28/2003,117,10,Muroami,Caesio cuning,24,318.522314
2003,10/28/2003,117,10,Muroami,Caesio cuning,26,406.0182179
2003,10/28/2003,117,10,Muroami,Caesio cuning,26,406.0182179
2003,10/28/2003,117,10,Muroami,Caesio cuning,29,565.3879448
2003,10/29/2003,121,10,Muroami,Caesio cuning,21,212.4695414
2003,10/29/2003,121,10,Muroami,Caesio cuning,22,244.6568545
2003,10/29/2003,121,10,Muroami,Caesio cuning,20,183.2510568
2003,10/29/2003,121,10,Muroami,Caesio cuning,22,244.6568545
2003,10/29/2003,121,10,Muroami,Caesio cuning,29,565.3879448
2003,10/29/2003,121,10,Muroami,Caesio cuning,22,244.6568545
2003,10/29/2003,121,10,Muroami,Caesio cuning,22,244.6568545
2003,10/29/2003,121,10,Muroami,Caesio cuning,21,212.4695414
2003,10/29/2003,121,10,Muroami,Caesio cuning,19,156.8555911
2003,10/29/2003,121,10,Muroami,Caesio cuning,27,455.244325
2003,10/29/2003,121,10,Muroami,Caesio cuning,30,626.6000187
2003,10/30/2003,128,10,Muroami,Caesio cuning,29,565.3879448
2003,10/30/2003,128,10,Muroami,Caesio cuning,24,318.522314
2003,10/30/2003,128,10,Muroami,Caesio cuning,24,318.522314
2003,10/30/2003,128,10,Muroami,Caesio cuning,23,279.9590295
2003,10/30/2003,128,10,Muroami,Caesio cuning,25,360.4931604
2003,10/30/2003,128,10,Muroami,Caesio cuning,29,565.3879448
2003,10/30/2003,128,10,Muroami,Caesio cuning,29,565.3879448
2003,10/30/2003,128,10,Muroami,Caesio cuning,23,279.9590295
2003,10/30/2003,128,10,Muroami,Caesio cuning,27,455.244325
2003,10/30/2003,128,10,Muroami,Caesio cuning,26,406.0182179
2003,10/30/2003,130,10,Muroami,Caesio cuning,29,565.3879448
2003,10/30/2003,130,10,Muroami,Caesio cuning,31,692.102253
2003,10/30/2003,130,10,Muroami,Caesio cuning,30,626.6000187
2003,10/30/2003,130,10,Muroami,Caesio cuning,32,762.0423352
2003,11/2/2003,133,10,Handline,Caesio cuning,24,318.522314
2004,1/26/2004,1,10,Trap,Caesio cuning,29.144,573.9436992
2004,1/26/2004,1,10,Trap,Caesio cuning,27.121,461.4587386
2004,1/26/2004,1,10,Trap,Caesio cuning,28.631,543.8548699
2004,1/26/2004,1,10,Trap,Caesio cuning,28.125,515.2306707
2004,1/26/2004,1,10,Trap,Caesio cuning,27.957,505.9551613
2004,1/26/2004,1,10,Trap,Caesio cuning,25.729,393.321488
2004,1/26/2004,1,10,Trap,Caesio cuning,27.769,495.708877
2004,1/26/2004,1,10,Trap,Caesio cuning,28.141,516.1199496
2004,1/26/2004,1,10,Trap,Caesio cuning,32.237,779.2848108
2004,1/26/2004,1,10,Trap,Caesio cuning,25.742,393.924393
2004,1/26/2004,1,10,Trap,Caesio cuning,25.928,402.6185231
2004,1/26/2004,1,10,Trap,Caesio cuning,30.019,627.8041118
2004,1/26/2004,1,10,Trap,Caesio cuning,27.039,457.2411522
2004,1/26/2004,5,10,Handline,Caesio cuning,19.576,171.7230982
2004,1/26/2004,5,10,Handline,Caesio cuning,18.181,137.2386153
2004,1/26/2004,5,10,Handline,Caesio cuning,19.097,159.2963618
2004,1/26/2004,5,10,Handline,Caesio cuning,17.187,115.7276164
2004,1/26/2004,8,10,Handline,Caesio cuning,19.375,166.4323141
2004,1/27/2004,13,10,Trap,Caesio cuning,27.42,477.0583022
2004,1/27/2004,13,10,Trap,Caesio cuning,28.955,562.7319087
2004,1/27/2004,13,10,Trap,Caesio cuning,28.69,547.2602485
2004,1/27/2004,26,10,Handline,Caesio cuning,22.589,265.063443
2004,1/27/2004,26,10,Handline,Caesio cuning,22.432,259.516678
2004,1/27/2004,26,10,Handline,Caesio cuning,22.347,256.5463742
2004,1/27/2004,26,10,Handline,Caesio cuning,23.705,306.798379
2004,1/27/2004,26,10,Handline,Caesio cuning,21.03,213.3912353
2004,1/27/2004,26,10,Handline,Caesio cuning,23.112,284.1132512
2004,1/27/2004,26,10,Handline,Caesio cuning,21.706,234.8770591
2004,1/27/2004,26,10,Handline,Caesio cuning,22.848,274.3865486
2004,1/29/2004,50,10,Muroami,Caesio cuning,25.503,382.9388128
2004,1/29/2004,50,10,Muroami,Caesio cuning,26.084,410.0087816
2004,1/29/2004,50,10,Muroami,Caesio cuning,24.414,335.4765202
2004,1/29/2004,50,10,Muroami,Caesio cuning,21.843,239.4010484
2004,1/29/2004,55,10,Handline,Caesio cuning,27.975,506.9435685
2004,1/29/2004,58,10,Handline,Caesio cuning,32.857,825.6243193
2004,1/29/2004,58,10,Handline,Caesio cuning,22.991,279.6269865
2004,1/29/2004,58,10,Handline,Caesio cuning,26.883,449.2889258
2004,1/31/2004,60,10,Muroami,Caesio cuning,25.454,380.7122041
2004,1/31/2004,63,10,Trap,Caesio cuning,20.435,195.6056182
2004,1/31/2004,63,10,Trap,Caesio cuning,14.847,74.25167019
2004,1/31/2004,63,10,Trap,Caesio cuning,33.654,887.8589718
2004,1/31/2004,63,10,Trap,Caesio cuning,23.561,301.1820816
2004,1/31/2004,63,10,Trap,Caesio cuning,23.058,282.105203
2004,1/31/2004,63,10,Trap,Caesio cuning,28.119,514.897456
2004,2/2/2004,74,10,Trap,Caesio cuning,31.739,743.3517279
2004,2/2/2004,74,10,Trap,Caesio cuning,23.007,280.2174678
2004,2/2/2004,74,10,Trap,Caesio cuning,25.121,365.809765
2004,2/2/2004,74,10,Trap,Caesio cuning,29.479,594.1825411
2004,2/2/2004,80,10,Handline,Caesio cuning,27.745,494.4109385
2004,2/2/2004,81,10,Handline,Caesio cuning,26.507,430.504088
2004,2/2/2004,81,10,Handline,Caesio cuning,20.959,211.2142133
2004,2/2/2004,81,10,Handline,Caesio cuning,34.749,978.3823526
2004,2/2/2004,82,10,Handline,Caesio cuning,26.319,421.3123224
2004,2/3/2004,97,10,Trolling,Caesio cuning,30.79,677.9836078
2004,2/3/2004,97,10,Trolling,Caesio cuning,30.886,684.4136491
2004,2/5/2004,105,10,Trap,Caesio cuning,21.962,243.3777273
2004,2/5/2004,105,10,Trap,Caesio cuning,21.445,226.4176015
2004,2/5/2004,105,10,Trap,Caesio cuning,21.521,228.8594491
2004,2/5/2004,105,10,Trap,Caesio cuning,20.319,192.2581597
2004,2/5/2004,105,10,Trap,Caesio cuning,23.429,296.0947199
2004,2/5/2004,105,10,Trap,Caesio cuning,24.457,337.2713633
2004,2/5/2004,105,10,Trap,Caesio cuning,23.268,289.9680459
2004,2/5/2004,105,10,Trap,Caesio cuning,25.699,391.9325296
2004,2/5/2004,105,10,Trap,Caesio cuning,22.522,262.6867342
2004,2/5/2004,105,10,Trap,Caesio cuning,19.606,172.5223065
2004,2/5/2004,106,10,Trap,Caesio cuning,21.098,215.4903212
2004,2/8/2004,131,10,Handline,Caesio cuning,28.942,561.9661692
2004,2/8/2004,131,10,Handline,Caesio cuning,23.582,301.9967968
2004,2/10/2004,142,10,Trap,Caesio cuning,24.274,329.6772123
2004,2/10/2004,150,10,Handline,Caesio cuning,22.866,275.0425316
2004,2/10/2004,150,10,Handline,Caesio cuning,16.053,94.09160178
2004,2/10/2004,152,10,Trolling,Caesio cuning,30.43,654.2315967
2004,2/10/2004,152,10,Trolling,Caesio cuning,25.527,384.0325738
2004,2/10/2004,152,10,Trolling,Caesio cuning,33.934,910.4475892
2004,2/10/2004,158,10,Handline,Caesio cuning,36.14,1102.034011
2004,2/11/2004,168,10,Handline,Caesio cuning,21.361,223.7391016
2004,2/11/2004,168,10,Handline,Caesio cuning,20.172,188.0715613
2004,2/11/2004,168,10,Handline,Caesio cuning,21.086,215.1188932
2004,2/11/2004,168,10,Handline,Caesio cuning,19.977,182.6128012
2004,2/12/2004,172,10,Trap,Caesio cuning,25.269,372.383849
2004,2/14/2004,184,10,Handline,Caesio cuning,14.418,67.9352441
2004,2/14/2004,184,10,Handline,Caesio cuning,15.119,78.45365455
2004,2/14/2004,184,10,Handline,Caesio cuning,15.879,91.03309041
2004,2/14/2004,185,10,Handline,Caesio cuning,22.622,266.2393395
2004,2/14/2004,185,10,Handline,Caesio cuning,22.662,267.6693497
2004,2/14/2004,185,10,Handline,Caesio cuning,22.281,254.2557993
2004,2/14/2004,185,10,Handline,Caesio cuning,21.863,240.0663301
2004,5/10/2004,198,10,Muroami,Caesio cuning,24.901,356.181928
2004,5/10/2004,198,10,Muroami,Caesio cuning,24.076,321.5906063
2004,5/10/2004,198,10,Muroami,Caesio cuning,24.67,346.2570543
2004,5/10/2004,198,10,Muroami,Caesio cuning,26.759,443.0344559
2004,5/10/2004,198,10,Muroami,Caesio cuning,28.727,549.4030992
2004,5/10/2004,198,10,Muroami,Caesio cuning,33.461,872.5096438
2004,5/10/2004,198,10,Muroami,Caesio cuning,25.942,403.2780748
2004,5/10/2004,198,10,Muroami,Caesio cuning,27.243,467.7818153
2004,5/10/2004,198,10,Muroami,Caesio cuning,27.013,455.9092833
2004,5/10/2004,198,10,Muroami,Caesio cuning,28.18,518.2918755
2004,5/10/2004,198,10,Muroami,Caesio cuning,32.898,828.7521757
2004,5/10/2004,198,10,Muroami,Caesio cuning,27.556,484.2691729
2004,5/10/2004,198,10,Muroami,Caesio cuning,26.203,415.7069528
2004,5/10/2004,198,10,Muroami,Caesio cuning,27.984,507.438257
2004,5/10/2004,198,10,Muroami,Caesio cuning,25.876,400.1750891
2004,5/10/2004,198,10,Muroami,Caesio cuning,29.916,621.2952054
2004,5/10/2004,198,10,Muroami,Caesio cuning,33.418,869.114248
2004,5/10/2004,198,10,Muroami,Caesio cuning,28.197,519.2405263
2004,5/10/2004,198,10,Muroami,Caesio cuning,31.197,705.5247718
2004,5/10/2004,198,10,Muroami,Caesio cuning,36.031,1091.986475
2004,5/10/2004,198,10,Muroami,Caesio cuning,28.141,516.1199496
2004,5/10/2004,198,10,Muroami,Caesio cuning,33.788,898.6217864
2004,5/10/2004,198,10,Muroami,Caesio cuning,28.989,564.7379173
2004,5/10/2004,198,10,Muroami,Caesio cuning,27.897,502.6697999
2004,5/10/2004,199,10,Muroami,Caesio cuning,17.345,118.9837521
2004,5/10/2004,199,10,Muroami,Caesio cuning,27.481,480.2836239
2004,5/10/2004,199,10,Muroami,Caesio cuning,28.36,528.3955543
2004,5/10/2004,199,10,Muroami,Caesio cuning,24.1,322.5636401
2004,5/10/2004,199,10,Muroami,Caesio cuning,25.938,403.0895577
2004,5/10/2004,199,10,Muroami,Caesio cuning,28.807,554.0554988
2004,5/10/2004,199,10,Muroami,Caesio cuning,26.053,408.5330276
2004,5/10/2004,199,10,Muroami,Caesio cuning,25.533,384.3063408
2004,5/10/2004,199,10,Muroami,Caesio cuning,27.069,458.7811614
2004,5/10/2004,199,10,Muroami,Caesio cuning,27.729,493.5469128
2004,5/10/2004,199,10,Muroami,Caesio cuning,29.116,572.2733319
2004,5/10/2004,199,10,Muroami,Caesio cuning,29.262,581.0190098
2004,5/10/2004,199,10,Muroami,Caesio cuning,17.804,128.7901823
2004,5/10/2004,199,10,Muroami,Caesio cuning,20.17,188.0150262
2004,5/10/2004,199,10,Muroami,Caesio cuning,33.558,880.2016484
2004,5/10/2004,199,10,Muroami,Caesio cuning,25.899,401.2546093
2004,5/10/2004,199,10,Muroami,Caesio cuning,31.515,727.5578431
